334861,0.5
334860,0.6666666666666666
334859,1.25
334858,1.8
334857,1.6666666666666667
334856,1.7142857142857142
334855,2.125
334854,2.2222222222222223
334853,2.3
334852,2.1818181818181817
334851,2.25
334850,2.1538461538461537
334849,2.142857142857143
334848,2.2
334847,2.25
334846,2.411764705882353
334845,2.5
334844,2.5789473684210527
334843,2.65
334842,2.7142857142857144
334841,2.772727272727273
334840,2.8260869565217392
334839,2.9166666666666665
334838,2.92
334837,2.923076923076923
334836,2.888888888888889
334835,2.892857142857143
334834,2.896551724137931
334833,2.9
334832,2.935483870967742
334831,3.0
334830,3.0606060606060606
334829,3.1176470588235294
334828,3.1142857142857143
334827,3.0833333333333335
334826,3.027027027027027
334825,2.973684210526316
334824,2.9743589743589745
334823,2.975
334822,2.951219512195122
334821,2.9285714285714284
334820,2.9069767441860463
334819,2.8863636363636362
334818,2.888888888888889
334817,2.9130434782608696
334816,2.9361702127659575
334815,2.9583333333333335
334814,2.9591836734693877
334813,3.0
334812,3.019607843137255
334811,3.0384615384615383
334810,3.056603773584906
334809,3.074074074074074
334808,3.0545454545454547
334807,3.0357142857142856
334806,3.0350877192982457
334805,3.0689655172413794
334804,3.0677966101694913
334803,3.0833333333333335
334802,3.098360655737705
334801,3.129032258064516
334800,3.142857142857143
334799,3.125
334798,3.123076923076923
334797,3.1363636363636362
334796,3.1343283582089554
334795,3.1470588235294117
334794,3.1594202898550723
334793,3.1857142857142855
334792,3.211267605633803
334791,3.2083333333333335
334790,3.219178082191781
334789,3.2027027027027026
334788,3.2
334787,3.1973684210526314
334786,3.207792207792208
334785,3.1923076923076925
334784,3.189873417721519
334783,3.1875
334782,3.197530864197531
334781,3.1707317073170733
334780,3.1566265060240966
334779,3.130952380952381
334778,3.1411764705882352
334777,3.13953488372093
334776,3.1494252873563218
334775,3.1363636363636362
334774,3.1235955056179776
334773,3.111111111111111
334772,3.10989010989011
334771,3.097826086956522
334770,3.096774193548387
334769,3.095744680851064
334768,3.094736842105263
334767,3.1041666666666665
334766,3.1030927835051547
334765,3.1122448979591835
334764,3.121212121212121
334763,3.13
334762,3.1386138613861387
334761,3.1470588235294117
334760,3.1359223300970873
334759,3.144230769230769
334758,3.142857142857143
334757,3.1320754716981134
334756,3.130841121495327
334755,3.1296296296296298
334754,3.1376146788990824
334753,3.118181818181818
334752,3.099099099099099
334751,3.080357142857143
334750,3.079646017699115
334749,3.0701754385964914
334748,3.0608695652173914
334747,3.0517241379310347
334746,3.0598290598290596
334745,3.042372881355932
334744,3.033613445378151
334743,3.025
334742,3.024793388429752
334741,3.0081967213114753
334740,3.016260162601626
334739,3.0161290322580645
334738,3.0
334737,3.0
334736,3.0
334735,2.9921875
334734,2.9844961240310077
334733,2.9846153846153847
334732,2.9923664122137406
334731,2.992424242424242
334730,2.992481203007519
334729,2.9776119402985075
334728,2.9703703703703703
334727,2.985294117647059
334726,2.9854014598540144
334725,2.971014492753623
334724,2.9568345323741005
334723,2.942857142857143
334722,2.9432624113475176
334721,2.943661971830986
334720,2.9510489510489513
334719,2.9375
334718,2.9310344827586206
334717,2.9246575342465753
334716,2.925170068027211
334715,2.918918918918919
334714,2.912751677852349
334713,2.9066666666666667
334712,2.9072847682119205
334711,2.9078947368421053
334710,2.9084967320261437
334709,2.896103896103896
334708,2.8838709677419354
334707,2.871794871794872
334706,2.8662420382165603
334705,2.8544303797468356
334704,2.861635220125786
334703,2.8625
334702,2.857142857142857
334701,2.8580246913580245
334700,2.8650306748466257
334699,2.8719512195121952
334698,2.8666666666666667
334697,2.8674698795180724
334696,2.8622754491017965
334695,2.8511904761904763
334694,2.8402366863905324
334693,2.835294117647059
334692,2.824561403508772
