36690,0.5
36689,0.6666666666666666
36688,0.75
36687,1.0
36686,1.1666666666666667
36685,1.5714285714285714
36684,1.75
36683,2.0
36682,2.1
36681,2.1818181818181817
36680,2.5
36679,2.8461538461538463
36678,3.0714285714285716
36677,3.4
36676,3.75
36675,4.0588235294117645
36674,4.611111111111111
36673,5.052631578947368
36672,5.3
36671,5.476190476190476
36670,5.909090909090909
36669,6.260869565217392
36668,6.625
36667,7.08
36666,7.538461538461538
36665,7.851851851851852
36664,7.928571428571429
36663,8.03448275862069
36662,8.3
36661,8.612903225806452
36660,8.6875
36659,9.030303030303031
36658,9.117647058823529
36657,9.257142857142858
36656,9.25
36655,9.54054054054054
36654,9.68421052631579
36653,9.871794871794872
36652,10.0
36651,10.21951219512195
36650,10.5
36649,10.488372093023257
36648,10.636363636363637
36647,10.844444444444445
36646,10.869565217391305
36645,10.808510638297872
36644,10.708333333333334
36643,10.83673469387755
36642,11.06
36641,11.254901960784315
36640,11.442307692307692
36639,11.754716981132075
36638,11.75925925925926
36637,11.945454545454545
36636,12.017857142857142
36635,12.31578947368421
36634,12.706896551724139
36633,12.915254237288135
36632,13.25
36631,13.327868852459016
36630,13.483870967741936
36629,13.793650793650794
36628,13.921875
36627,13.984615384615385
36626,14.227272727272727
36625,14.432835820895523
36624,14.602941176470589
36623,14.782608695652174
36622,14.942857142857143
36621,15.154929577464788
36620,15.458333333333334
36619,15.479452054794521
36618,15.527027027027026
36617,15.68
36616,15.868421052631579
36615,15.935064935064934
36614,15.871794871794872
36613,15.79746835443038
36612,15.6875
36611,15.901234567901234
36610,16.21951219512195
36609,16.481927710843372
36608,16.702380952380953
36607,16.811764705882354
36606,17.058139534883722
36605,17.20689655172414
36604,17.318181818181817
36603,17.348314606741575
36602,17.27777777777778
36601,17.21978021978022
36600,17.195652173913043
36599,17.301075268817204
36598,17.25531914893617
36597,17.33684210526316
36596,17.604166666666668
36595,17.7319587628866
36594,17.653061224489797
36593,17.757575757575758
36592,17.94
36591,18.207920792079207
36590,18.264705882352942
36589,18.37864077669903
36588,18.33653846153846
36587,18.571428571428573
36586,18.764150943396228
36585,18.91588785046729
36584,18.89814814814815
36583,19.0
36582,19.145454545454545
36581,19.045045045045047
36580,19.258928571428573
36579,19.469026548672566
36578,19.67543859649123
36577,19.704347826086956
36576,19.724137931034484
36575,19.64957264957265
36574,19.75423728813559
36573,19.873949579831933
36572,20.075
36571,20.223140495867767
36570,20.352459016393443
36569,20.54471544715447
36568,20.64516129032258
36567,20.728
36566,20.6984126984127
36565,20.858267716535433
36564,20.90625
36563,21.03875968992248
36562,21.16923076923077
36561,21.30534351145038
36560,21.446969696969695
36559,21.526315789473685
36558,21.671641791044777
36557,21.79259259259259
36556,21.764705882352942
36555,21.81021897810219
36554,21.73913043478261
36553,21.697841726618705
36552,21.65714285714286
36551,21.574468085106382
36550,21.464788732394368
36549,21.594405594405593
36548,21.805555555555557
36547,21.813793103448276
36546,21.78767123287671
36545,21.693877551020407
36544,21.87837837837838
36543,22.033557046979865
36542,22.133333333333333
36541,22.337748344370862
36540,22.49342105263158
36539,22.483660130718953
36538,22.57792207792208
36537,22.806451612903224
36536,22.807692307692307
36535,22.9171974522293
36534,23.088607594936708
36533,23.157232704402517
36532,23.0375
36531,22.944099378881987
36530,22.84567901234568
36529,22.9079754601227
36528,22.98170731707317
36527,23.066666666666666
36526,23.14457831325301
36525,23.239520958083833
36524,23.261904761904763
36523,23.36094674556213
36522,23.476470588235294
36521,23.65497076023392
36520,23.8546511627907
36519,23.98843930635838
36518,24.04597701149425
36517,24.074285714285715
36516,24.136363636363637
36515,24.15819209039548
36514,24.10674157303371
36513,24.05586592178771
36512,24.238888888888887
36511,24.320441988950275
36510,24.467032967032967
36509,24.562841530054644
36508,24.58695652173913
36507,24.589189189189188
36506,24.693548387096776
36505,24.828877005347593
36504,24.888297872340427
36503,25.047619047619047
36502,25.11578947368421
36501,25.225130890052355
36500,25.34375
36499,25.27461139896373
36498,25.190721649484537
36497,25.246153846153845
36496,25.397959183673468
36495,25.558375634517766
36494,25.626262626262626
36493,25.728643216080403
36492,25.905
36491,25.970149253731343
36490,25.96039603960396
36489,26.03448275862069
36488,26.044117647058822
36487,26.053658536585367
36486,26.07766990291262
36485,26.115942028985508
36484,26.182692307692307
36483,26.196172248803826
36482,26.323809523809523
36481,26.393364928909953
36480,26.400943396226417
36479,26.356807511737088
36478,26.429906542056074
36477,26.530232558139534
36476,26.51851851851852
36475,26.63594470046083
36474,26.770642201834864
36473,26.87214611872146
36472,26.936363636363637
36471,26.986425339366516
36470,27.085585585585587
36469,27.116591928251122
36468,27.066964285714285
36467,27.133333333333333
36466,27.199115044247787
36465,27.352422907488986
36464,27.385964912280702
36463,27.388646288209607
36462,27.38695652173913
36461,27.463203463203463
36460,27.50862068965517
36459,27.523605150214593
36458,27.581196581196583
36457,27.591489361702127
36456,27.576271186440678
36455,27.713080168776372
36454,27.81512605042017
36453,27.85355648535565
36452,27.8125
36451,27.896265560165975
36450,28.03305785123967
36449,28.008230452674898
36448,28.077868852459016
36447,28.142857142857142
36446,28.182926829268293
36445,28.133603238866396
36444,28.116935483870968
36443,28.19277108433735
36442,28.156
36441,28.235059760956176
36440,28.384920634920636
36439,28.359683794466402
36438,28.3503937007874
36437,28.380392156862744
36436,28.47265625
36435,28.56809338521401
36434,28.631782945736433
36433,28.633204633204635
36432,28.715384615384615
36431,28.82375478927203
36430,28.763358778625953
36429,28.802281368821294
36428,28.916666666666668
36427,28.98867924528302
36426,29.101503759398497
36425,29.06367041198502
36424,29.130597014925375
36423,29.107806691449813
36422,29.085185185185185
36421,29.03690036900369
36420,29.011029411764707
36419,29.073260073260073
36418,29.193430656934307
36417,29.26909090909091
36416,29.27536231884058
36415,29.310469314079423
36414,29.35611510791367
36413,29.491039426523297
36412,29.632142857142856
36411,29.708185053380785
36410,29.70212765957447
36409,29.770318021201412
36408,29.721830985915492
36407,29.680701754385964
36406,29.783216783216783
36405,29.818815331010452
36404,29.868055555555557
36403,29.875432525951556
36402,29.93103448275862
36401,29.97938144329897
36400,30.017123287671232
36399,30.01023890784983
36398,30.023809523809526
36397,30.040677966101693
36396,30.030405405405407
36395,29.973063973063972
36394,30.033557046979865
36393,30.05351170568562
36392,30.063333333333333
36391,30.119601328903656
36390,30.1523178807947
36389,30.207920792079207
36388,30.286184210526315
36387,30.340983606557376
36386,30.38562091503268
36385,30.400651465798045
36384,30.38961038961039
36383,30.462783171521036
36382,30.516129032258064
36381,30.488745980707396
36380,30.44551282051282
36379,30.492012779552716
36378,30.528662420382165
36377,30.56825396825397
36376,30.65506329113924
36375,30.668769716088327
36374,30.657232704402517
36373,30.683385579937305
36372,30.678125
36371,30.660436137071652
36370,30.63664596273292
36369,30.69659442724458
36368,30.675925925925927
36367,30.64923076923077
36366,30.619631901840492
36365,30.666666666666668
36364,30.722560975609756
36363,30.714285714285715
36362,30.75151515151515
36361,30.797583081571
36360,30.740963855421686
36359,30.76876876876877
36358,30.733532934131738
36357,30.788059701492536
36356,30.886904761904763
36355,30.94362017804154
36354,30.997041420118343
36353,31.05604719764012
36352,31.055882352941175
36351,31.087976539589445
36350,31.172514619883042
36349,31.157434402332363
36348,31.13372093023256
36347,31.16231884057971
36346,31.205202312138727
36345,31.27377521613833
36344,31.267241379310345
36343,31.29512893982808
36342,31.322857142857142
36341,31.37891737891738
36340,31.352272727272727
36339,31.371104815864022
36338,31.387005649717516
36337,31.419718309859157
36336,31.424157303370787
36335,31.38375350140056
36334,31.424581005586592
36333,31.459610027855152
36332,31.494444444444444
36331,31.462603878116344
36330,31.497237569060772
36329,31.545454545454547
36328,31.543956043956044
36327,31.583561643835615
